@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data

tyrex,1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.7 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160126.0129,1135,126,106,20,0,84.126984,15.873016,0,0.781497,0.081433,0.255679,22.196881,59.680987,246.380435,126.16122,120.219215,1.9554,1.00128,0.954121,195.605883,1.552428,10012.405837,0.5,11,0.048077,5,0.951923,99,0.5,11,0.6875,0.5,0.578947,0.849213,0.84127,0.065164,0.934836,0.15873,0.835692,0.84127,0.834772,0.951035,1.551,0.001,1.55,0,16868,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.7 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160126.0129,1134,127,110,17,0,86.614173,13.385827,0,0.818997,0.081549,0.245909,22.247164,57.45423,247.879713,106.485068,141.394645,1.951809,0.838465,1.113344,201.720664,1.588352,10323.294826,0.727273,16,0.07619,8,0.92381,97,0.272727,6,0.666667,0.727273,0.695652,0.915584,0.866142,0.042346,0.957654,0.133858,0.870363,0.866142,0.865617,0.963867,1.533,0,1.54,0,16868,125833,16070,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.7 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160126.0129,1135,126,112,14,0,88.888889,11.111111,0,0.848062,0.063332,0.219909,17.262998,51.331505,246.380435,107.978461,138.401974,1.9554,0.856972,1.098428,208.966407,1.658464,10696.286066,0.636364,14,0.019231,2,0.980769,102,0.363636,8,0.875,0.636364,0.736842,0.868444,0.888889,0.041477,0.958523,0.111111,0.890187,0.888889,0.884891,0.955056,1.525,0,1.52,0,16868,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.7 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160126.0129,1135,126,111,15,0,88.095238,11.904762,0,0.840533,0.06989,0.219564,19.049025,51.246054,246.435029,73.438267,172.996762,1.955834,0.582843,1.37299,208.757094,1.656802,10685.831035,0.909091,20,0.086538,9,0.913462,95,0.090909,2,0.689655,0.909091,0.784314,0.975524,0.880952,0.033548,0.966452,0.119048,0.896411,0.880952,0.880766,0.978515,1.524,0,1.53,0,16868,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.7 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160126.0129,1135,126,107,19,0,84.920635,15.079365,0,0.793763,0.086112,0.252632,23.458072,58.929307,246.823513,164.393094,82.430419,1.958917,1.304707,0.65421,196.588387,1.560225,10064.699083,0.565217,13,0.048544,5,0.951456,98,0.434783,10,0.722222,0.565217,0.634146,0.818489,0.849206,0.061153,0.938847,0.150794,0.843155,0.849206,0.843992,0.927603,1.52,0,1.52,0,16868,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.7 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160126.013,1135,126,106,20,0,84.126984,15.873016,0,0.781705,0.093974,0.266595,25.599656,62.186345,246.823513,207.593671,39.229842,1.958917,1.647569,0.311348,189.737343,1.505852,9713.947467,0.565217,13,0.019417,2,0.980583,101,0.434783,10,0.866667,0.565217,0.684211,0.803293,0.84127,0.065542,0.934458,0.15873,0.843789,0.84127,0.83539,0.925439,1.525,0,1.53,0,16868,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.7 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160126.013,1135,126,115,11,0,91.269841,8.730159,0,0.879583,0.065171,0.201398,17.783907,47.068882,245.815728,91.170605,154.645123,1.950918,0.723576,1.227342,208.231209,1.652629,10655.95893,0.590909,13,0.019231,2,0.980769,102,0.409091,9,0.866667,0.590909,0.702703,0.821241,0.912698,0.037253,0.962747,0.087302,0.911343,0.912698,0.906358,0.959186,1.524,0,1.52,0,16868,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.7 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160126.013,1135,126,115,11,0,91.269841,8.730159,0,0.880476,0.058928,0.191904,16.080097,44.850084,245.815728,73.484547,172.33118,1.950918,0.583211,1.367708,213.236105,1.69235,10912.077946,0.818182,18,0.019231,2,0.980769,102,0.181818,4,0.9,0.818182,0.857143,0.967657,0.912698,0.034895,0.965105,0.087302,0.913032,0.912698,0.912428,0.971925,1.53,0.001,1.52,0,16868,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.7 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160126.013,1135,126,105,21,0,83.333333,16.666667,0,0.772426,0.087539,0.264436,23.887559,61.801541,245.815728,156.411032,89.404696,1.950918,1.241357,0.709561,192.990132,1.531668,9876.016793,0.545455,12,0.057692,6,0.942308,98,0.454545,10,0.666667,0.545455,0.6,0.856206,0.833333,0.060242,0.939758,0.166667,0.826052,0.833333,0.827474,0.953046,1.531,0,1.53,0,16868,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.7 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160126.013,1135,126,112,14,0,88.888889,11.111111,0,0.849166,0.067845,0.206718,18.513546,48.312054,245.815728,108.633764,137.181964,1.950918,0.862173,1.088746,208.829063,1.657374,10686.553342,0.818182,18,0.067308,7,0.932692,97,0.181818,4,0.72,0.818182,0.765957,0.933129,0.888889,0.038544,0.961456,0.111111,0.892721,0.888889,0.889896,0.964675,1.53,0,1.54,0,16868,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.7 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160126.013,1135,126,112,14,0,88.888889,11.111111,0,0.848778,0.073012,0.23116,19.923342,54.024446,245.815728,94.884484,150.931243,1.950918,0.753051,1.197867,203.882143,1.618112,10433.401166,0.727273,16,0.067308,7,0.932692,97,0.272727,6,0.695652,0.727273,0.711111,0.91215,0.888889,0.036507,0.963493,0.111111,0.890621,0.888889,0.88947,0.9663,1.526,0,1.53,0,16868,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1134,127,110,17,0,86.614173,13.385827,0,0.818159,0.085065,0.244177,23.204352,57.044088,247.934307,629.454283,-381.519975,1.952239,4.956333,-3.004094,199.312092,1.569387,10200.280719,0.772727,17,0.057143,6,0.942857,99,0.227273,5,0.73913,0.772727,0.755556,0.938528,0.866142,0.046116,0.953884,0.133858,0.867844,0.866142,0.866355,0.952349,0.001,0.002,0,0,5372,125833,16070,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,101,25,0,80.15873,19.84127,0,0.727768,0.102682,0.279504,28.019917,65.323096,245.815728,371.048137,-125.232409,1.950918,2.944826,-0.993908,183.566598,1.456878,9393.77983,0.454545,10,0.019231,2,0.980769,102,0.545455,12,0.833333,0.454545,0.588235,0.884178,0.801587,0.076474,0.923526,0.198413,0.811668,0.801587,0.792765,0.948777,0.003,0.001,0,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,101,25,0,80.15873,19.84127,0,0.725562,0.10328,0.272553,28.183064,63.698517,245.815728,121.919953,123.895775,1.950918,0.967619,0.9833,184.157592,1.461568,9424.023169,0.318182,7,0.028846,3,0.971154,101,0.681818,15,0.7,0.318182,0.4375,0.90472,0.801587,0.079745,0.920255,0.198413,0.797303,0.801587,0.783613,0.954848,0.001,0.001,0,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,105,21,0,83.333333,16.666667,0,0.769231,0.090716,0.248144,24.754548,57.993937,245.815728,137.581082,108.234646,1.950918,1.091913,0.859005,193.465614,1.535441,9900.348969,0.454545,10,0.048077,5,0.951923,99,0.545455,12,0.666667,0.454545,0.540541,0.821241,0.833333,0.070796,0.929204,0.166667,0.828694,0.833333,0.825842,0.937728,0.001,0.001,0.01,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,107,19,0,84.920635,15.079365,0,0.791717,0.085442,0.250312,23.31531,58.500513,245.815728,109.948766,135.866962,1.950918,0.872609,1.078309,194.647267,1.54482,9960.818541,0.454545,10,0,0,1,104,0.545455,12,1,0.454545,0.625,0.925262,0.849206,0.065447,0.934553,0.150794,0.871084,0.849206,0.838323,0.961159,0.002,0.001,0,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,102,24,0,80.952381,19.047619,0,0.7367,0.098691,0.265858,26.930783,62.133789,245.815728,123.765269,122.050459,1.950918,0.982264,0.968654,182.849817,1.451189,9357.099508,0.318182,7,0.038462,4,0.961538,100,0.681818,15,0.636364,0.318182,0.424242,0.832168,0.809524,0.076679,0.923321,0.190476,0.79725,0.809524,0.791277,0.949721,0.001,0.001,0.01,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,106,20,0,84.126984,15.873016,0,0.781098,0.086462,0.260458,23.553359,60.754836,246.823513,118.250077,128.573436,1.958917,0.938493,1.020424,192.968464,1.531496,9879.370544,0.478261,11,0.029126,3,0.970874,100,0.521739,12,0.785714,0.478261,0.594595,0.877163,0.84127,0.066398,0.933602,0.15873,0.842411,0.84127,0.832866,0.952136,0.001,0.001,0,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,100,26,0,79.365079,20.634921,0,0.717999,0.10504,0.279425,28.614247,65.179092,246.823513,177.539537,69.283977,1.958917,1.409044,0.549873,183.471893,1.456126,9393.176371,0.478261,11,0.07767,8,0.92233,95,0.521739,12,0.578947,0.478261,0.52381,0.871254,0.793651,0.077847,0.922153,0.206349,0.787253,0.793651,0.788886,0.941896,0.001,0.001,0,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,97,29,0,76.984127,23.015873,0,0.683855,0.11404,0.298755,31.084924,69.735821,246.380435,386.327559,-139.947125,1.9554,3.066092,-1.110691,175.616485,1.393782,8989.215949,0.363636,8,0.067308,7,0.932692,97,0.636364,14,0.533333,0.363636,0.432432,0.881119,0.769841,0.0868,0.9132,0.230159,0.756939,0.769841,0.759813,0.938044,0.002,0.001,0,0.01,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,101,25,0,80.15873,19.84127,0,0.726444,0.097572,0.269568,26.596147,62.922918,246.380435,136.573408,109.807027,1.9554,1.083916,0.871484,186.550642,1.480561,9548.898596,0.5,11,0.038462,4,0.961538,100,0.5,11,0.733333,0.5,0.594595,0.879808,0.801587,0.08106,0.91894,0.198413,0.80127,0.801587,0.796401,0.951775,0.001,0.001,0,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1134,127,106,21,0,83.464567,16.535433,0,0.773176,0.096302,0.262253,26.271924,61.272977,247.879713,154.960424,92.919289,1.951809,1.220161,0.731648,190.117164,1.496986,9729.471931,0.5,11,0.047619,5,0.952381,100,0.5,11,0.6875,0.5,0.578947,0.892641,0.834646,0.061884,0.938116,0.165354,0.82747,0.834646,0.827568,0.951734,0.003,0.004,0.01,0,5372,125833,16070,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,103,23,0,81.746032,18.253968,0,0.747341,0.092725,0.266795,25.274971,62.275536,246.380435,356.08559,-109.705155,1.9554,2.826076,-0.870676,188.392362,1.495177,9643.170011,0.363636,8,0.028846,3,0.971154,101,0.636364,14,0.727273,0.363636,0.484848,0.85708,0.81746,0.077225,0.922775,0.18254,0.812524,0.81746,0.802349,0.945008,0.002,0.001,0,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,98,28,0,77.777778,22.222222,0,0.694704,0.112674,0.293948,30.709787,68.607061,246.435029,405.463039,-159.02801,1.955834,3.217961,-1.262127,176.448532,1.400385,9032.024584,0.272727,6,0.067308,7,0.932692,97,0.727273,16,0.461538,0.272727,0.342857,0.856206,0.777778,0.08162,0.91838,0.222222,0.753963,0.777778,0.76012,0.938826,0.002,0.001,0,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,99,27,0,78.571429,21.428571,0,0.703271,0.11946,0.295312,32.542393,68.885025,246.823513,171.65803,75.165484,1.958917,1.362365,0.596551,173.416565,1.376322,8878.375636,0.304348,7,0.038835,4,0.961165,99,0.695652,16,0.636364,0.304348,0.411765,0.758126,0.785714,0.091836,0.908164,0.214286,0.780816,0.785714,0.768732,0.914528,0.001,0.001,0,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,103,23,0,81.746032,18.253968,0,0.753215,0.095688,0.282169,26.066769,65.819259,246.823513,653.223718,-406.400205,1.958917,5.184315,-3.225398,189.61287,1.504864,9707.574861,0.608696,14,0.038835,4,0.961165,99,0.391304,9,0.777778,0.608696,0.682927,0.92022,0.81746,0.061816,0.938184,0.18254,0.826547,0.81746,0.813765,0.941901,0.001,0.001,0,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,105,21,0,83.333333,16.666667,0,0.769311,0.083034,0.248573,22.658315,58.094183,245.815728,90.014186,155.801542,1.950918,0.714398,1.23652,193.455772,1.535363,9899.845351,0.409091,9,0.038462,4,0.961538,100,0.590909,13,0.692308,0.409091,0.514286,0.930507,0.833333,0.067417,0.932583,0.166667,0.830216,0.833333,0.821808,0.974218,0.001,0.001,0,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,103,23,0,81.746032,18.253968,0,0.750645,0.096765,0.269759,26.405204,63.045487,245.815728,159.697103,86.118625,1.950918,1.267437,0.683481,188.286476,1.494337,9635.313404,0.681818,15,0.038462,4,0.961538,100,0.318182,7,0.789474,0.681818,0.731707,0.954108,0.81746,0.068197,0.931803,0.18254,0.822402,0.81746,0.818031,0.958804,0.001,0.001,0,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,103,23,0,81.746032,18.253968,0,0.749438,0.104951,0.274056,28.63894,64.049832,245.815728,170.758636,75.057092,1.950918,1.355227,0.595691,183.31374,1.454871,9380.84017,0.590909,13,0.048077,5,0.951923,99,0.409091,9,0.722222,0.590909,0.65,0.833916,0.81746,0.071468,0.928532,0.18254,0.816115,0.81746,0.815309,0.93401,0.002,0.001,0,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,109,17,0,86.507937,13.492063,0,0.813691,0.084796,0.240616,23.139079,56.234393,245.815728,105.547454,140.268273,1.950918,0.837678,1.11324,195.464077,1.551302,10002.617717,0.545455,12,0.028846,3,0.971154,101,0.454545,10,0.8,0.545455,0.648649,0.916521,0.865079,0.05669,0.94331,0.134921,0.863159,0.865079,0.858828,0.963923,0.001,0.001,0,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20160126.013,1135,126,106,20,0,84.126984,15.873016,0,0.781003,0.076905,0.230508,20.985712,53.872192,245.815728,92.349842,153.465886,1.950918,0.732935,1.217983,198.989769,1.579284,10183.040353,0.5,11,0.028846,3,0.971154,101,0.5,11,0.785714,0.5,0.611111,0.906469,0.84127,0.065738,0.934262,0.15873,0.842313,0.84127,0.834393,0.963366,0.001,0.003,0,0,5372,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,1,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1',-3879602011542849141,20160126.013,1134,127,102,25,0,80.314961,19.685039,0,0.72981,0.330091,0.383219,90.043231,89.526964,247.934307,200.774098,47.16021,1.952239,1.580898,0.37134,50.898175,0.400773,2604.837791,0.5,11,0.07619,8,0.92381,97,0.5,11,0.578947,0.5,0.536585,0.891342,0.80315,0.077228,0.922772,0.19685,0.799853,0.80315,0.800595,0.949413,0.123,0.001,0.12,0,31687,125833,16070,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,2,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1',-3879602011542849141,20160126.013,1135,126,106,20,0,84.126984,15.873016,0,0.779335,0.32665,0.37963,89.135963,88.72342,245.815728,195.482434,50.333293,1.950918,1.551448,0.399471,52.883344,0.419709,2706.235737,0.454545,10,0.009615,1,0.990385,103,0.545455,12,0.909091,0.454545,0.606061,0.851399,0.84127,0.071306,0.928694,0.15873,0.851037,0.84127,0.830645,0.942376,0.098,0,0.09,0,31687,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,3,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1',-3879602011542849141,20160126.013,1135,126,107,19,0,84.920635,15.079365,0,0.788684,0.323603,0.37568,88.304658,87.800326,245.815728,191.457054,54.358673,1.950918,1.5195,0.431418,55.690368,0.441987,2849.881523,0.272727,6,0.009615,1,0.990385,103,0.727273,16,0.857143,0.272727,0.413793,0.888549,0.849206,0.074935,0.925065,0.150794,0.859494,0.849206,0.823302,0.971443,0.112,0,0.1,0,31687,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,4,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1',-3879602011542849141,20160126.013,1135,126,109,17,0,86.507937,13.492063,0,0.811543,0.32392,0.375876,88.391036,87.846068,245.815728,192.104578,53.711149,1.950918,1.52464,0.426279,55.503384,0.440503,2840.31284,0.409091,9,0.009615,1,0.990385,103,0.590909,13,0.9,0.409091,0.5625,0.91521,0.865079,0.066116,0.933884,0.134921,0.876616,0.865079,0.851065,0.967663,0.112,0,0.12,0,31687,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,5,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1',-3879602011542849141,20160126.013,1135,126,106,20,0,84.126984,15.873016,0,0.778617,0.323876,0.376392,88.378973,87.96687,245.815728,192.395627,53.420101,1.950918,1.526949,0.423969,55.373985,0.439476,2833.69104,0.363636,8,0,0,1,104,0.636364,14,1,0.363636,0.533333,0.855769,0.84127,0.074036,0.925964,0.15873,0.864494,0.84127,0.82359,0.949428,0.12,0,0.12,0,31687,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,6,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1',-3879602011542849141,20160126.013,1135,126,108,18,0,85.714286,14.285714,0,0.800878,0.324376,0.376777,88.515517,88.056636,245.815728,192.586096,53.229632,1.950918,1.528461,0.422457,54.640294,0.433653,2796.145383,0.318182,7,0.019231,2,0.980769,102,0.681818,15,0.777778,0.318182,0.451613,0.765297,0.857143,0.06383,0.93617,0.142857,0.851998,0.857143,0.834584,0.941756,0.109,0.001,0.11,0,31687,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,7,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1',-3879602011542849141,20160126.013,1135,126,104,22,0,82.539683,17.460317,0,0.757417,0.325411,0.378046,88.646207,88.183771,246.823513,194.024289,52.799224,1.958917,1.539875,0.419041,54.672835,0.433911,2799.074977,0.347826,8,0.019417,2,0.980583,101,0.652174,15,0.8,0.347826,0.484848,0.860279,0.825397,0.079288,0.920712,0.174603,0.831132,0.825397,0.808257,0.950154,0.111,0,0.11,0,31687,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,8,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1',-3879602011542849141,20160126.013,1135,126,104,22,0,82.539683,17.460317,0,0.759605,0.327629,0.380681,89.250281,88.798237,246.823513,196.671003,50.15251,1.958917,1.560881,0.398036,53.245066,0.42258,2725.977728,0.478261,11,0.038835,4,0.961165,99,0.521739,12,0.733333,0.478261,0.578947,0.829464,0.825397,0.07453,0.92547,0.174603,0.822152,0.825397,0.817627,0.936657,0.097,0,0.1,0,31687,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,9,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1',-3879602011542849141,20160126.013,1135,126,101,25,0,80.15873,19.84127,0,0.723975,0.325205,0.377698,88.643819,88.162734,246.380435,193.725967,52.654467,1.9554,1.537508,0.417893,55.004571,0.436544,2815.498606,0.318182,7,0.038462,4,0.961538,100,0.681818,15,0.636364,0.318182,0.424242,0.888986,0.801587,0.088603,0.911397,0.198413,0.796825,0.801587,0.786596,0.958455,0.113,0,0.11,0,31687,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,10,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1',-3879602011542849141,20160126.013,1135,126,105,21,0,83.333333,16.666667,0,0.767385,0.324374,0.376826,88.417317,87.959252,246.380435,192.928643,53.451792,1.9554,1.53118,0.424221,55.107993,0.437365,2820.79243,0.409091,9,0.009615,1,0.990385,103,0.590909,13,0.9,0.409091,0.5625,0.872378,0.833333,0.081194,0.918806,0.166667,0.853731,0.833333,0.822739,0.955484,0.11,0,0.11,0,31687,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,1,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1',-3879602011542849141,20160126.013,1134,127,104,23,0,81.889764,18.110236,0,0.749421,0.329301,0.382506,89.83547,89.368921,247.879713,199.897366,47.982347,1.951809,1.573995,0.377814,51.091611,0.402296,2614.673924,0.454545,10,0.047619,5,0.952381,100,0.545455,12,0.666667,0.454545,0.540541,0.831169,0.818898,0.076286,0.923714,0.181102,0.814304,0.818898,0.811634,0.941018,0.116,0,0.11,0,31687,125833,16070,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,2,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1',-3879602011542849141,20160126.013,1135,126,104,22,0,82.539683,17.460317,0,0.757013,0.324459,0.377239,88.440592,88.055483,246.380435,193.120298,53.260136,1.9554,1.532701,0.422699,55.184021,0.437968,2824.684031,0.272727,6,0.009615,1,0.990385,103,0.727273,16,0.857143,0.272727,0.413793,0.851399,0.825397,0.076674,0.923326,0.174603,0.831731,0.825397,0.798678,0.947649,0.118,0,0.11,0,31687,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,3,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1',-3879602011542849141,20160126.013,1135,126,104,22,0,82.539683,17.460317,0,0.756629,0.323905,0.375956,88.281924,87.747693,246.435029,191.947681,54.487348,1.955834,1.523394,0.432439,56.424811,0.447816,2888.265897,0.272727,6,0.019231,2,0.980769,102,0.727273,16,0.75,0.272727,0.4,0.914773,0.825397,0.079638,0.920362,0.174603,0.823669,0.825397,0.801274,0.969803,0.119,0.001,0.12,0,31687,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,4,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1',-3879602011542849141,20160126.013,1135,126,100,26,0,79.365079,20.634921,0,0.710345,0.330017,0.383597,89.901035,89.478511,246.823513,199.012869,47.810645,1.958917,1.579467,0.37945,49.999623,0.396822,2559.821406,0.26087,6,0.019417,2,0.980583,101,0.73913,17,0.75,0.26087,0.387097,0.737442,0.793651,0.10198,0.89802,0.206349,0.812749,0.793651,0.773174,0.913026,0.111,0.001,0.1,0,31687,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,5,weka.classifiers.meta.MultiClassClassifier,'-M 0 -R 2.0 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1',-3879602011542849141,20160126.013,1135,126,108,18,0,85.714286,14.285714,0,0.804027,0.324508,0.376906,88.400203,87.917769,246.823513,192.959583,53.863931,1.958917,1.531425,0.427492,56.610017,0.449286,2898.252507,0.565217,13,0.038835,4,0.961165,99,0.434783,10,0.764706,0.565217,0.65,0.905445,0.857143,0.059274,0.940726,0.142857,0.853602,0.857143,0.851971,0.958807,0.114,0.001,0.12,0,31687,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
